@relation 'virus-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.J48 -F 5 -T 0.01 -R 1 -- -C 0.25 -M 2-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute AddressSub numeric
@attribute InnerSub numeric
@attribute RemoteSub numeric
@attribute QuotientStartNodeId numeric
@attribute QuotientRemoteSub numeric
@attribute QuotientStartGraphNodes numeric
@attribute StartNondirectedGraph numeric
@attribute SumofAbExterSub numeric
@attribute SumofAbInnerSub numeric
@attribute QuotientofAbsolutedNodes numeric
@attribute SumofFinalExterSub numeric
@attribute SumofFinalInnerSub numeric
@attribute MaxGraphNodes numeric
@attribute result {virus,begnign}

@data
9,0,0,6.71,0,5.88,8,0,0,0,37,0,39,begnign
746,2,10,1.15,87.3,873,1,1,0,33.58,113,2,254,begnign
1580,0,60,0,27.35,328.2,5,0,0,30.96,0,0,1064,begnign
7,3,4,8.83,13.25,1.1,48,5,0,10.6,33,2,48,begnign
3195,2,25,5.66,145.48,3.73,3358,9,0,14.91,405,2,976,begnign
730,2,11,2.5,81,6.23,827,3,0,15.91,144,2,185,begnign
3784,2,72,7.88,58.42,2.44,4112,6,0,47.26,341,2,1726,begnign
7,2,3,8,13.33,1.18,34,0,0,0,27,2,34,begnign
192,0,4,1.36,65,32.5,8,0,0,5.65,63,0,105,begnign
68,0,1,101,101,16.83,54,0,0,14.43,31,0,28,begnign
158,2,9,1.34,25.22,227,1,0,0,113.5,57,2,164,begnign
53,0,0,1.08,0,57,1,1,0,5.18,2,0,10,begnign
46,0,4,1.44,18,72,1,1,0,24,20,0,30,begnign
437,2,2,1.24,271,19.36,451,0,0,6.45,100,2,124,begnign
1622,2,54,1.19,35.57,91.48,1837,0,0,24.32,242,2,158,begnign
13,0,10,5.12,4.1,41,1,0,0,20.5,17,0,25,begnign
541,2,17,1.91,44.53,15.14,750,0,0,108.14,196,2,389,begnign
130,2,2,1.37,91.5,183,1,0,0,45.75,48,2,57,begnign
5,3,6,33,5.5,1.22,27,3,1,5.5,15,1,27,begnign
335,2,8,2.69,68.25,5.52,516,0,0,39,200,2,108,begnign
61,7,7,2.2,18.86,1.11,124,5,0,16.5,50,3,119,begnign
22,0,1,4.71,33,33,1,0,0,3.3,9,0,7,begnign
1071,2,8,1.18,159,1272,1,2,0,38.55,188,2,547,begnign
102,2,1,1.82,180,8.57,170,0,0,45,74,2,53,begnign
41,0,0,21,0,21,7,0,0,29.4,105,0,102,begnign
259,148,1,1.73,466,4.31,440,0,7,27.41,55,35,240,begnign
225,139,1,1.78,423,3.92,400,0,7,26.44,55,32,194,begnign
260,164,1,1.79,485,4.49,459,0,7,28.53,56,44,267,begnign
1184,2,45,3.01,33.73,25.73,1433,0,0,18.74,286,2,576,begnign
123,2,7,1.64,30.71,15.36,195,1,0,19.55,81,2,95,begnign
184,8,13,1.72,20.54,29.67,236,0,0,19.07,60,6,70,begnign
237,8,15,1.92,20.47,34.11,240,0,0,6.4,45,4,55,begnign
77,6,9,1.8,14.78,12.09,100,1,0,7,39,3,33,begnign
453,9,11,1.83,50.09,61.22,488,0,0,13.12,75,4,245,begnign
104,6,7,1.58,22.86,17.78,9,0,0,6.15,42,2,35,begnign
777,2,14,2.26,66,92.4,830,2,0,13.01,128,2,149,begnign
874,10,19,14.47,53.32,101.3,968,0,0,27.38,108,4,570,begnign
540,11,46,4.95,16.46,84.11,706,0,0,28.04,158,6,262,begnign
788,10,26,1.33,36.54,79.17,868,0,0,13.57,124,4,181,begnign
179,8,12,2.97,24.75,33,259,0,0,17.47,96,4,30,begnign
2149,2,11,1.06,207.82,2286,1,1,0,23.81,122,2,470,begnign
2000,2,9,71.13,237.11,14.92,2027,0,0,27.36,122,2,395,begnign
1963,2,7,0,299,13.68,1955,1,0,21.58,119,2,461,begnign
48,0,0,1.78,0,10.25,8,0,0,41,33,0,31,begnign
162,2,4,3.93,53,212,1,0,0,212,43,2,120,begnign
19,0,0,0,0,0,0,0,0,3.75,11,0,9,begnign
238,2,12,0,23.17,69.5,4,0,0,6.78,25,2,126,begnign
243,7,26,1.62,13.62,13.11,311,0,0,13.62,77,3,89,begnign
105,0,8,1.95,25.38,9.23,196,0,0,203,89,0,110,begnign
59,0,2,2.1,62,20.67,6,0,0,124,62,0,55,begnign
114,2,4,3.1,65,6.67,248,0,0,21.67,139,2,99,begnign
395,2,2,2.61,288,3.56,547,1,0,30.32,175,2,218,begnign
395,2,2,2.61,288,3.56,547,1,0,30.32,175,2,218,begnign
532,836,4,3.22,380.25,7.31,1260,4,109,6.23,125,79,425,begnign
394,2,81,1.56,7.41,60,587,0,0,54.55,122,2,461,begnign
83,2,11,4.43,16.91,1.09,180,6,0,31,83,2,171,begnign
386,2,18,0,34.72,52.08,596,1,0,41.67,217,2,117,begnign
369,2,63,2.05,10.1,42.4,594,0,0,17.67,201,2,204,begnign
453,2,14,2.09,52.64,56.69,725,1,0,81.89,266,2,420,begnign
72,0,0,1.27,0,11.12,9,0,0,11.12,16,0,19,begnign
1203,2,21,1.19,67.05,26.07,1249,0,0,10.43,181,2,91,begnign
142,2,4,5.14,73.25,2.27,286,0,0,58.6,144,2,163,begnign
313,10,19,1.85,24.68,52.11,376,0,1,5.15,120,1,263,begnign
68,0,8,2.41,20.5,27.33,6,0,0,0,87,0,104,begnign
278,2,4,3.66,110.75,1.24,420,7,0,26.06,151,2,356,begnign
157,2,56,5.26,5.36,150,2,0,0,60,84,2,61,begnign
315,2,8,2.5,57.75,46.2,415,0,0,11.27,136,2,83,begnign
13,0,13,0,2.77,7.2,5,0,0,18,9,0,18,begnign
805,2,125,1.58,9.98,16.41,1208,0,0,35.63,314,2,1041,begnign
10,0,3,0,7,0,0,0,0,0,8,0,0,begnign
483,0,6,1.2,96.67,48.33,532,0,0,12.08,90,0,126,begnign
693,2,6,812,135.33,38.67,671,8,0,6.66,102,2,138,begnign
608,2,2,1.95,395,3.5,749,4,0,21.35,173,2,226,begnign
595,0,0,15.68,0,17.14,613,0,0,6.25,141,0,173,begnign
468,0,4,2.94,174,99.43,7,0,0,21.09,223,0,189,begnign
47,106,1,9.84,246,1.22,238,0,2,82,88,31,201,begnign
173,187,1,3.32,502,3.69,449,6,3,12.87,122,46,136,begnign
1211,261,2,1.57,896,3.92,1612,23,11,10.8,281,58,689,begnign
77,0,0,6.94,0,12.5,102,0,0,9.62,47,0,73,begnign
225,0,3,19.47,97.33,6.49,257,0,0,13.9,63,0,45,begnign
2496,0,8,2.16,329.5,52.72,2239,0,0,7.38,131,0,886,begnign
1681,0,7,6.89,274.43,23.43,1668,0,0,7.87,232,0,476,begnign
502,160,8,1.81,113.62,8.19,873,0,3,31.34,224,46,361,begnign
30,125,1,4.89,220,1.52,210,1,5,31.43,52,34,145,begnign
144,104,1,2.68,402,3.9,339,31,5,8.2,112,31,148,begnign
371,94,2,1.89,307,3.15,514,8,5,7.22,125,29,195,begnign
340,250,5,2.19,150.6,2.29,684,12,8,11.95,145,59,329,begnign
372,183,13,2.01,60.54,1.55,686,26,9,8.55,173,45,507,begnign
830,166,5,1.69,255.6,2.27,1077,19,10,7.1,201,48,563,begnign
18,55,1,112,112,1.12,101,0,2,56,36,21,100,begnign
583,150,8,1.6,124.88,6.02,901,19,9,12.04,198,45,166,begnign
806,0,8,2.09,129.62,9.43,985,0,0,23.04,222,0,216,begnign
106,127,4,4.32,84.25,1.15,328,0,2,84.25,96,39,292,begnign
101,239,1,6.01,451,3.44,410,7,3,15.03,92,51,131,begnign
383,2,7,0,79,4.69,535,0,0,55.3,160,2,207,begnign
188,2,4,3.86,74.25,1.11,291,0,0,297,102,2,267,begnign
224,2,54,1.7,8,9.19,420,1,0,72,150,2,386,begnign
117,184,1,3.99,391,2.96,322,1,3,16.29,76,44,132,begnign
798,252,1,1.66,1308,9.98,1164,23,7,9.69,221,58,313,begnign
331,0,13,1.46,37.08,7.19,461,0,0,32.13,137,0,151,begnign
3280,2,123,7.81,30.67,16.19,3402,0,0,11.16,366,2,469,begnign
62,2,30,14.67,4.4,18.86,118,0,0,66,37,2,57,begnign
464,2,20,116.2,29.05,64.56,562,0,0,58.1,94,2,236,begnign
41,0,8,2.47,10.5,10.5,8,0,0,42,34,0,33,begnign
162,236,4,3.16,126.25,2.43,463,0,18,13.29,93,35,208,begnign
206,9,12,2.09,24.58,49.17,195,0,6,3.24,60,0,132,begnign
338,6,18,5.62,22.78,58.57,328,0,0,9.32,46,2,127,begnign
87,2,6,2.16,31.33,31.33,6,0,0,188,92,2,168,begnign
146,0,6,104,52,44.57,7,0,0,0,159,0,218,begnign
478,2,12,1.49,52.25,6.82,576,0,0,16.95,134,2,137,begnign
7,0,3,1.2,4,12,1,1,0,6,0,0,3,begnign
112,0,14,1.48,13.36,5.5,177,1,0,46.75,59,0,91,begnign
158,2,11,1.29,20.09,221,1,1,0,73.67,48,2,91,begnign
80,5,26,2.94,7.46,1.14,178,7,1,17.64,75,3,170,begnign
1612,18,32,3.19,59.66,90.9,1318,1,1,3.35,229,7,456,begnign
106,2,5,1.55,34.4,6.62,167,1,0,34.4,57,2,133,begnign
372,0,23,8.24,22.22,7.74,486,1,0,42.58,114,0,106,begnign
67,0,11,1.72,12.18,134,1,1,0,26.8,54,0,55,begnign
163,0,69,2.64,4.1,141.5,2,1,0,283,49,0,97,begnign
367,2,20,1.23,23.95,479,1,1,0,79.83,88,2,165,begnign
1250,2,95,1.71,17,20.97,1546,2,0,29.36,265,2,559,begnign
280,2,38,13.73,9.39,178.5,2,0,0,178.5,36,2,46,begnign
5,2,1,8.5,17,2.43,16,0,0,17,8,2,8,begnign
435,2,99,4.01,6.65,164.5,4,0,0,94,121,2,435,begnign
302,0,5,1.2,73.2,5.3,344,0,0,22.88,58,0,162,begnign
73,83,1,3.89,218,1.07,211,0,2,109,57,20,203,begnign
1026,2,251,1.18,5.6,61.09,1151,7,0,7.24,118,2,172,begnign
789,2,29,319,33,136.71,7,0,0,106.33,136,2,691,begnign
1409,2,229,1.68,7.85,78.13,1478,1,0,6.2,155,2,93,begnign
174,2,2,3.03,133.5,1.71,257,5,0,53.4,83,2,156,begnign
208,0,14,1.42,21.07,36.88,287,0,0,0,72,0,62,begnign
83,0,43,21.57,3.51,75.5,2,0,0,37.75,24,0,66,begnign
96,0,35,0,4.2,73.5,2,0,0,147,15,0,49,begnign
108,2,23,2.84,7.04,40.5,156,0,0,81,28,2,83,begnign
32,4,9,3.11,9.67,1.19,75,8,1,7.25,33,2,73,begnign
203,2,53,1.97,5.81,34.22,292,0,0,19.25,49,2,105,begnign
196,2,23,3.42,12.65,72.75,283,0,0,48.5,69,2,119,begnign
52,0,12,6.25,8.33,12.5,100,0,0,0,35,0,73,begnign
268,0,1,1.97,321,4.94,312,0,0,64.2,51,0,220,begnign
47,72,0,3.75,0,1.94,119,0,0,82.5,45,9,85,begnign
82,41,0,1.87,0,2.38,66,1,4,3.97,30,9,65,begnign
1100,157,1,1.4,1438,14.98,1090,0,5,4.62,160,35,558,begnign
56,74,0,3.53,0,1.96,126,0,1,36,49,11,92,begnign
62,74,0,3.26,0,2.02,126,0,1,18.6,49,11,92,begnign
15,0,0,61,0,15.25,61,0,0,0,45,0,37,begnign
26,0,3,2.55,24.67,74,1,1,0,37,43,0,35,begnign
135,0,1,1.39,189,189,1,1,0,63,51,0,161,begnign
182,0,10,1.91,34.5,21.56,331,0,0,43.12,152,0,251,begnign
56,2,1,4.08,98,1.46,89,0,0,32.67,38,2,67,begnign
55,0,0,3.7,0,24.67,71,0,0,0,18,0,49,begnign
909,2,4,2.69,253.75,53.42,945,0,0,15.86,99,2,223,begnign
738,2,4,1.15,211.5,17.27,775,1,0,13.43,100,2,129,begnign
511,2,33,2.77,22.79,6.77,736,0,0,53.71,205,2,514,begnign
194,2,26,1.43,11.54,16.67,259,0,0,14.29,77,2,50,begnign
41,0,1,1.9,78,15.6,5,0,0,0,35,0,49,begnign
1122,0,6,0,205.5,0,0,0,0,41.1,105,0,902,begnign
172,0,0,0,0,2.13,212,2,0,117,59,0,110,begnign
419,5,5,1.18,88.4,40.18,379,0,0,7.37,12,1,196,begnign
166,0,14,6.3,14.86,2.21,195,3,0,69.33,24,0,94,begnign
182,0,5,1.33,41,17.08,129,0,0,2.7,17,0,26,begnign
77,0,0,3.26,0,1.38,73,0,0,25.25,23,0,73,begnign
332,0,29,1.51,13.38,7.61,51,0,0,55.43,26,0,246,begnign
121,0,4,4.11,56.5,9.04,204,2,0,11.89,98,0,69,begnign
162,0,20,1.04,9.5,190,1,1,0,95,6,0,124,begnign
2148,0,36,3.74,65.5,28.76,2140,1,0,14.04,172,0,795,begnign
55,0,1,1.91,105,15,7,0,0,7.5,48,0,44,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
52,0,7,2.03,17.14,120,1,1,0,30,59,0,44,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
13,0,0,0,0,0,0,0,0,11.5,10,0,14,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
13,0,0,0,0,0,0,0,0,11.5,10,0,14,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
2,0,0,0,0,0,0,0,0,1,0,0,1,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
1,0,0,0,0,0,0,0,0,1,0,0,0,begnign
20,0,4,1.75,8.75,35,1,0,0,11.67,10,0,15,begnign
29,0,7,1.5,5.57,39,1,0,0,9.75,2,0,19,begnign
854,2,57,40.63,21.39,71.71,1095,1,0,71.71,304,2,576,begnign
1726,2,63,18.81,33.73,7.35,1943,0,0,12.57,333,2,334,begnign
135,2,22,2.97,13.36,9.19,285,0,0,32.67,134,2,60,begnign
345,0,12,1.25,37.33,448,1,1,0,5.53,89,0,89,begnign
348,2,25,2.49,20.48,32,439,3,0,12.19,133,2,139,begnign
21,0,1,2.1,44,6.29,7,0,0,44,21,0,30,begnign
244,10,14,1.35,22,19.25,241,0,1,10.62,36,7,155,begnign
87,2,8,2.68,17.75,14.2,10,1,0,15.78,43,2,33,begnign
844,0,3,1.17,330.67,992,1,0,0,4.26,144,0,96,begnign
342,2,9,1.19,46.78,421,1,1,0,8.59,66,2,109,begnign
7,0,0,0,0,13,1,0,0,13,5,0,9,begnign
123,2,21,2.52,11.05,12.21,220,2,0,38.67,83,2,53,begnign
8,3,4,11.29,19.75,1.01,78,0,0,79,63,2,78,begnign
336,9,7,1.26,60.29,5.41,398,0,0,22.21,68,5,148,begnign
11,0,10,1.53,2.9,4.14,7,0,0,3.22,7,0,7,begnign
2305,468,4,1.96,739.25,14.22,1978,4,28,3.28,161,55,946,begnign
2810,4,2,1.13,1519,14.13,1959,6,0,2.85,215,3,902,begnign
752,0,7,2.89,125.57,36.62,765,23,0,8.88,96,0,121,begnign
113,0,1,1.52,172,8.19,126,0,0,4.91,57,0,49,begnign
167,0,24,2.03,12.08,3.62,248,0,0,7.25,98,0,80,begnign
17,0,0,4.18,0,3.23,71,0,0,0,53,0,52,begnign
107,0,11,6.96,15.18,5.06,136,0,0,55.67,48,0,86,begnign
178,8,8,1.78,37.25,37.25,258,0,3,7.45,101,2,148,begnign
422,12,26,1.78,27,31.91,634,0,0,11.7,239,3,248,begnign
1431,572,4,2.43,547.75,7.53,1635,3,34,4.01,161,75,714,begnign
19,0,4,6.2,15.5,7.75,8,0,0,0,38,0,41,begnign
1540,0,12,3.11,143.08,132.08,1356,5,0,5.72,159,0,146,begnign
77,2,10,25,17.5,1.1,172,0,0,58.33,85,2,159,begnign
121,2,1,118.5,237,39.5,190,0,0,5.04,112,2,154,begnign
358,12,137,2.11,4.31,25.65,325,2,2,2.42,76,2,113,begnign
965,2,33,1154,34.97,192.33,1096,0,0,27.48,153,2,257,begnign
1202,2,96,6.05,16.69,40.05,1583,0,0,94.24,301,2,585,begnign
35,0,4,2.26,19.75,8.78,9,0,0,39.5,39,0,34,begnign
529,4,28,1.22,22.96,6.3,598,8,0,16.92,73,2,179,begnign
5,3,6,5.83,5.83,1.03,34,0,0,35,20,2,34,begnign
89,2,2,2.91,78.5,2.66,152,0,0,31.4,63,2,69,begnign
538,2,7,4.81,110.71,4.33,711,4,0,13.6,223,2,212,begnign
216,26,159,1.2,2.89,20,285,3,3,2.99,53,5,53,begnign
61,8,22,3.17,8.64,1.03,185,5,0,38,93,7,184,begnign
32,3,10,2.65,9.8,1.01,97,0,0,98,52,2,97,begnign
967,2,18,6.83,70.56,2.66,1130,6,0,11.87,276,2,477,begnign
50,0,37,4.86,3.81,20.14,7,0,0,70.5,53,0,39,begnign
3,3,9,30,3.33,1.03,29,0,0,30,14,2,29,begnign
6,3,12,11.5,3.83,1.02,45,0,0,46,24,2,45,begnign
35,0,1,2.26,79,5.64,73,0,0,0,42,0,38,begnign
15,0,2,5.71,20,20,2,0,0,40,22,0,24,begnign
2060,0,163,12.85,16.95,345.38,2680,0,0,55.26,539,0,993,begnign
12,2,12,14,4.67,1.44,39,0,1,28,29,1,39,begnign
676,8,161,2.56,6.21,66.67,463,9,0,1.94,106,2,238,begnign
64,0,19,13.14,4.84,46,2,0,0,0,8,0,62,begnign
65,0,19,1.42,4.84,46,2,0,0,0,7,0,69,begnign
66,0,0,10.11,0,45.5,2,0,0,0,24,0,60,begnign
71,0,0,10.67,0,48,2,0,0,0,24,0,62,begnign
64,0,19,1.42,4.79,45.5,2,0,0,0,7,0,71,begnign
150,2,140,1.64,3.1,21.7,301,13,0,3.84,128,2,95,begnign
31,0,3,2.68,19.67,2.95,52,0,0,8.43,24,0,22,begnign
211,3,12,1.42,24.83,1.6,289,4,0,42.57,67,2,186,begnign
190,0,1,61.5,246,49.2,245,0,0,246,54,0,51,begnign
190,0,1,61.5,246,49.2,245,0,0,246,54,0,51,begnign
26,0,14,2.5,4.64,5.91,11,0,0,65,24,0,20,begnign
17,0,16,1.73,3.56,57,1,0,0,11.4,23,0,12,begnign
47,0,2,30.5,30.5,6.78,9,0,0,61,11,0,9,begnign
44,2,19,4.4,3.47,66,1,0,0,7.33,0,2,38,begnign
2,2,3,0,6.67,0,0,0,0,20,13,2,19,begnign
227,2,31,2.05,14.45,56,437,0,0,0,187,2,230,begnign
96,0,4,0,32,0,0,0,0,0,28,0,126,begnign
24,0,8,0,8.88,6.45,69,0,0,0,38,0,16,begnign
94,0,5,2.06,35,21.88,8,0,0,0,75,0,138,begnign
76,0,6,70,23.33,1.1,140,0,0,0,57,0,127,begnign
16,0,8,12.56,14.12,1.23,113,0,0,0,88,0,92,begnign
241,10,14,1.45,24.57,38.22,9,0,0,19.11,77,4,48,begnign
146,2,11,6.33,26.45,36.38,8,0,0,291,131,2,210,begnign
423,9,10,2.37,53.5,9.55,501,0,0,26.75,92,5,168,begnign
40,0,1,2.26,86,3.44,78,0,0,43,44,0,64,begnign
169,106,1,2.42,406,2.94,352,0,2,10.15,118,32,138,begnign
71,102,7,4.69,36.86,1.97,229,0,2,10.75,67,28,131,begnign
115,0,16,1.31,10.75,172,1,1,0,13.23,39,0,110,begnign
239,0,6,2.47,61.67,52.86,7,0,0,370,124,0,115,begnign
170,2,5,107,42.8,30.57,7,0,0,7.38,36,2,24,begnign
43,2,38,4.43,3.26,9.54,116,0,0,62,40,2,43,begnign
44,0,2,2.55,56,8.62,106,0,0,0,65,0,91,begnign
1253,2,12,1.98,120,240,6,0,0,21.49,172,2,723,begnign
1216,2,7,1.87,197.57,230.5,6,0,0,20.04,157,2,756,begnign
239,2,1,11.43,320,3.72,307,0,0,35.56,77,2,152,begnign
180,23,1,7.41,326,2.72,314,5,1,40.75,116,12,194,begnign
130,2,15,32.5,17.33,1.18,257,0,0,86.67,112,2,221,begnign
301,2,72,2.74,8.33,10.71,566,5,0,22.22,219,2,118,begnign
294,2,72,2.64,8.04,11.35,545,5,0,21.44,205,2,113,begnign
130,2,5,1.52,38,31.67,6,0,0,9.05,52,2,70,begnign
4658,357,12,1.55,440,754.29,3408,0,149,2.92,252,144,465,begnign
634,2,4,255.67,191.75,10.36,657,0,0,7.1,126,2,145,begnign
2,0,3,0,2.67,0,0,0,0,8,3,0,7,begnign
16,0,2,0,12.5,0,0,0,0,25,7,0,24,begnign
6,0,0,0,0,0,0,0,0,9,3,0,8,begnign
618,2,15,113.71,53.07,88.44,706,0,0,10.76,160,2,189,begnign
94,2,12,3.25,13.83,1.22,150,0,0,166,57,2,136,begnign
281,2,9,1.52,45.56,8.04,353,0,0,14.14,117,2,126,begnign
48,0,2,0,38,10.86,7,0,0,38,25,0,33,begnign
14,0,1,3.79,53,5.3,10,0,0,53,37,0,21,begnign
303,218,3,3.33,213.33,4.03,490,0,5,5.42,88,46,159,begnign
139,0,42,1.36,4.33,182,1,0,0,26,0,0,75,begnign
101,3,5,2.67,43.8,1.63,200,3,0,15.64,105,2,134,begnign
480,2,12,29.74,57,76,649,0,0,22.8,189,2,260,begnign
99,0,5,1.63,34,170,1,1,0,56.67,64,0,60,begnign
284,2,4,2.2,112.75,10.74,430,0,0,21.48,160,2,190,begnign
35,0,19,3.24,2.89,55,1,0,0,6.88,0,0,19,begnign
21,4,10,4.83,8.7,1.07,81,5,0,14.5,46,3,81,begnign
587,2,6,1.9,120,120,688,2,0,22.5,122,2,454,begnign
50,0,7,2.02,16.43,115,1,1,0,28.75,56,0,44,begnign
22,0,14,2.22,5.71,11.43,76,0,0,80,43,0,29,begnign
104,0,5,1.64,35.8,179,1,1,0,89.5,68,0,139,begnign
8,4,4,7.57,13.25,1.02,52,0,0,53,36,3,52,begnign
520,0,11,5.75,53.27,83.71,7,0,0,6.98,54,0,178,begnign
591,0,11,6.44,59.73,93.86,7,0,0,5.62,54,0,178,begnign
320,0,11,3.73,33.27,52.29,7,0,0,5.55,34,0,78,begnign
382,2,3,1.76,222.33,2.55,612,3,0,14.19,276,2,387,begnign
21,43,7,8.19,18.71,1.06,124,0,2,65.5,57,13,124,begnign
227,0,8,336,42,48,306,0,0,18.67,100,0,124,begnign
